1635736200000,60409.06000000
1635736260000,60421.82000000
1635736320000,60371.67000000
1635736380000,60315.18000000
1635736440000,60322.07000000
1635736500000,60357.37000000
1635736560000,60381.86000000
1635736620000,60274.24000000
1635736680000,60275.90000000
1635736740000,60351.99000000
1635736800000,60380.83000000
1635736860000,60290.32000000
1635736920000,60303.33000000
1635736980000,60348.85000000
1635737040000,60294.00000000
1635737100000,60300.00000000
1635737160000,60251.87000000
1635737220000,60311.37000000
1635737280000,60359.77000000
1635737340000,60380.86000000
1635737400000,60378.79000000
1635737460000,60406.72000000
1635737520000,60389.55000000
1635737580000,60382.24000000
1635737640000,60293.01000000
1635737700000,60369.82000000
1635737760000,60419.88000000
1635737820000,60317.73000000
1635737880000,60301.19000000
1635737940000,60301.40000000
1635738000000,60288.98000000
1635738060000,60292.99000000
1635738120000,60366.82000000
1635738180000,60315.80000000
1635738240000,60293.54000000
1635738300000,60284.78000000
1635738360000,60252.66000000
1635738420000,60242.15000000
1635738480000,60236.85000000
1635738540000,60209.70000000
1635738600000,60202.55000000
1635738660000,60102.37000000
1635738720000,60143.90000000
1635738780000,60264.62000000
1635738840000,60138.35000000
1635738900000,60100.57000000
1635738960000,60028.71000000
1635739020000,60092.04000000
1635739080000,60063.63000000
1635739140000,59922.98000000
1635739200000,59845.68000000
1635739260000,59802.77000000
1635739320000,59719.89000000
1635739380000,59686.83000000
1635739440000,59733.11000000
1635739500000,59741.62000000
1635739560000,59707.62000000
1635739620000,59818.00000000
1635739680000,59820.99000000
1635739740000,59879.05000000
1635739800000,59882.00000000
1635739860000,59938.91000000
1635739920000,60189.13000000
1635739980000,60195.74000000
1635740040000,60222.19000000
1635740100000,60267.26000000
1635740160000,60221.01000000
1635740220000,60188.51000000
1635740280000,60141.71000000
1635740340000,60209.99000000
1635740400000,60268.87000000
1635740460000,60208.00000000
1635740520000,60222.83000000
1635740580000,60266.32000000
1635740640000,60319.88000000
1635740700000,60332.11000000
1635740760000,60300.00000000
1635740820000,60240.25000000
1635740880000,60294.79000000
1635740940000,60250.01000000
1635741000000,60306.08000000
1635741060000,60397.66000000
1635741120000,60459.99000000
1635741180000,60660.47000000
1635741240000,60595.91000000
1635741300000,60583.39000000
1635741360000,60511.00000000
1635741420000,60503.02000000
1635741480000,60526.77000000
1635741540000,60549.24000000
1635741600000,60583.99000000
1635741660000,60619.00000000
1635741720000,60617.22000000
1635741780000,60602.68000000
1635741840000,60610.60000000
1635741900000,60625.55000000
1635741960000,60598.07000000
1635742020000,60595.01000000
1635742080000,60548.08000000
1635742140000,60526.24000000
1635742200000,60590.01000000
1635742260000,60554.18000000
1635742320000,60551.91000000
1635742380000,60449.99000000
1635742440000,60570.01000000
1635742500000,60550.75000000
1635742560000,60550.49000000
1635742620000,60523.44000000
1635742680000,60554.94000000
1635742740000,60501.62000000
1635742800000,60443.53000000
1635742860000,60563.76000000
1635742920000,60478.06000000
1635742980000,60469.09000000
1635743040000,60501.71000000
1635743100000,60471.60000000
1635743160000,60499.99000000
1635743220000,60519.99000000
1635743280000,60491.05000000
1635743340000,60536.02000000
1635743400000,60634.69000000
1635743460000,60552.31000000
1635743520000,60758.77000000
1635743580000,60753.62000000
1635743640000,60700.02000000
1635743700000,60703.14000000
1635743760000,60654.18000000
1635743820000,60637.55000000
1635743880000,60663.76000000
1635743940000,60672.05000000
1635744000000,60677.44000000
1635744060000,60694.49000000
1635744120000,60842.07000000
1635744180000,60789.93000000
1635744240000,60748.54000000
1635744300000,60746.07000000
1635744360000,60729.96000000
1635744420000,60640.01000000
1635744480000,60640.03000000
1635744540000,60647.87000000
1635744600000,60661.52000000
1635744660000,60658.09000000
1635744720000,60684.24000000
1635744780000,60667.58000000
1635744840000,60666.84000000
1635744900000,60678.63000000
1635744960000,60714.16000000
1635745020000,60656.72000000
1635745080000,60719.90000000
1635745140000,60683.87000000
1635745200000,60664.00000000
1635745260000,60705.57000000
1635745320000,60689.02000000
1635745380000,60746.60000000
1635745440000,60744.14000000
1635745500000,60709.41000000
1635745560000,60663.58000000
1635745620000,60667.02000000
1635745680000,60651.48000000
1635745740000,60659.61000000
1635745800000,60617.07000000
1635745860000,60636.03000000
1635745920000,60664.47000000
1635745980000,60653.39000000
1635746040000,60628.28000000
1635746100000,60611.22000000
1635746160000,60621.70000000
1635746220000,60598.38000000
1635746280000,60607.00000000
1635746340000,60618.00000000
1635746400000,60590.65000000
1635746460000,60555.99000000
1635746520000,60600.00000000
1635746580000,60568.12000000
1635746640000,60490.14000000
1635746700000,60535.61000000
1635746760000,60528.76000000
1635746820000,60494.73000000
1635746880000,60471.72000000
1635746940000,60462.12000000
1635747000000,60458.68000000
1635747060000,60466.72000000
1635747120000,60427.01000000
1635747180000,60378.29000000
1635747240000,60396.01000000
1635747300000,60336.63000000
1635747360000,60320.26000000
1635747420000,60323.58000000
1635747480000,60290.82000000
1635747540000,60327.89000000
1635747600000,60328.54000000
1635747660000,60382.79000000
1635747720000,60415.65000000
1635747780000,60415.62000000
1635747840000,60426.72000000
1635747900000,60430.33000000
1635747960000,60488.16000000
1635748020000,60535.34000000
1635748080000,60588.25000000
1635748140000,60616.76000000
1635748200000,60645.43000000
1635748260000,60690.36000000
1635748320000,60700.00000000
1635748380000,60728.34000000
1635748440000,60705.54000000
1635748500000,60705.28000000
1635748560000,60822.94000000
1635748620000,60830.98000000
1635748680000,60857.13000000
1635748740000,60876.75000000
1635748800000,60868.00000000
1635748860000,60854.76000000
1635748920000,60855.03000000
1635748980000,60871.39000000
1635749040000,60830.96000000
1635749100000,60805.00000000
1635749160000,60792.28000000
1635749220000,60779.81000000
1635749280000,60750.00000000
1635749340000,60731.52000000
1635749400000,60718.12000000
1635749460000,60693.01000000
1635749520000,60695.35000000
1635749580000,60690.87000000
1635749640000,60698.91000000
1635749700000,60749.92000000
1635749760000,60698.87000000
1635749820000,60722.12000000
1635749880000,60708.32000000
1635749940000,60741.76000000
1635750000000,60925.68000000
1635750060000,61032.36000000
1635750120000,61079.49000000
1635750180000,61232.81000000
1635750240000,61275.51000000
1635750300000,61399.99000000
1635750360000,61466.20000000
1635750420000,61600.00000000
1635750480000,61442.00000000
1635750540000,61499.12000000
1635750600000,61600.31000000
1635750660000,61614.31000000
1635750720000,61705.00000000
1635750780000,61937.00000000
1635750840000,62054.44000000
1635750900000,62146.50000000
1635750960000,62037.24000000
1635751020000,62273.42000000
1635751080000,62157.29000000
1635751140000,62074.55000000
1635751200000,62000.00000000
1635751260000,61953.50000000
1635751320000,61999.91000000
1635751380000,62034.05000000
1635751440000,62111.28000000
1635751500000,62174.67000000
1635751560000,62091.72000000
1635751620000,62000.01000000
1635751680000,62037.58000000
1635751740000,62052.04000000
1635751800000,62055.65000000
1635751860000,62134.43000000
1635751920000,62018.77000000
1635751980000,61950.00000000
1635752040000,62081.41000000
1635752100000,62165.21000000
1635752160000,62077.46000000
1635752220000,62111.36000000
1635752280000,62031.73000000
1635752340000,61961.59000000
1635752400000,62018.04000000
1635752460000,62002.92000000
1635752520000,62000.01000000
1635752580000,61965.71000000
1635752640000,61949.77000000
1635752700000,62050.00000000
1635752760000,62103.85000000
1635752820000,62065.99000000
1635752880000,62053.85000000
1635752940000,62051.55000000
1635753000000,62174.43000000
1635753060000,62155.05000000
1635753120000,62123.08000000
1635753180000,62130.01000000
1635753240000,62109.09000000
1635753300000,62090.41000000
1635753360000,62120.50000000
1635753420000,62118.00000000
1635753480000,62160.00000000
1635753540000,62178.31000000
1635753600000,62276.20000000
1635753660000,62238.46000000
1635753720000,62175.65000000
1635753780000,62240.35000000
1635753840000,62316.61000000
1635753900000,62402.60000000
1635753960000,62311.62000000
1635754020000,62267.55000000
1635754080000,62234.34000000
1635754140000,62199.99000000
1635754200000,62159.25000000
1635754260000,62100.00000000
1635754320000,62130.50000000
1635754380000,62109.14000000
1635754440000,62115.83000000
1635754500000,62168.76000000
1635754560000,62159.99000000
1635754620000,62143.27000000
1635754680000,62147.20000000
1635754740000,62083.17000000
1635754800000,62154.64000000
1635754860000,62107.25000000
1635754920000,62125.09000000
1635754980000,62177.77000000
1635755040000,62152.35000000
1635755100000,62119.38000000
1635755160000,62126.00000000
1635755220000,62101.83000000
1635755280000,62127.38000000
1635755340000,62045.87000000
1635755400000,62154.02000000
1635755460000,62133.55000000
1635755520000,62166.00000000
1635755580000,62122.90000000
1635755640000,62067.42000000
1635755700000,62109.33000000
1635755760000,62079.00000000
1635755820000,62060.92000000
1635755880000,62025.26000000
1635755940000,61938.78000000
1635756000000,61931.41000000
1635756060000,61896.42000000
1635756120000,61840.61000000
1635756180000,61738.72000000
1635756240000,61818.00000000
1635756300000,61759.70000000
1635756360000,61668.19000000
1635756420000,61872.09000000
1635756480000,61821.77000000
1635756540000,61799.98000000
1635756600000,61824.75000000
1635756660000,61806.75000000
1635756720000,61796.54000000
1635756780000,61831.90000000
1635756840000,61882.53000000
1635756900000,61884.39000000
1635756960000,61872.74000000
1635757020000,61885.19000000
1635757080000,61853.11000000
1635757140000,61902.42000000
1635757200000,62014.19000000
1635757260000,61871.39000000
1635757320000,61934.54000000
1635757380000,61961.96000000
1635757440000,62014.09000000
1635757500000,62084.68000000
1635757560000,62046.44000000
1635757620000,62090.10000000
1635757680000,62082.18000000
1635757740000,62076.96000000
1635757800000,62028.66000000
1635757860000,62075.57000000
1635757920000,62035.43000000
1635757980000,62074.80000000
1635758040000,62115.06000000
1635758100000,62090.86000000
1635758160000,62115.02000000
1635758220000,62054.80000000
1635758280000,62005.13000000
1635758340000,62008.01000000
1635758400000,62019.58000000
1635758460000,62033.99000000
1635758520000,62021.27000000
1635758580000,62055.09000000
1635758640000,62028.37000000
1635758700000,62037.68000000
1635758760000,61977.48000000
1635758820000,62004.00000000
1635758880000,62036.60000000
1635758940000,62035.78000000
1635759000000,62098.99000000
1635759060000,62076.46000000
1635759120000,62081.85000000
1635759180000,62106.48000000
1635759240000,62097.97000000
1635759300000,62095.01000000
1635759360000,62071.31000000
1635759420000,62073.86000000
1635759480000,62109.96000000
1635759540000,61999.49000000
1635759600000,62031.35000000
1635759660000,62189.89000000
1635759720000,62135.90000000
1635759780000,62188.23000000
1635759840000,62123.29000000
1635759900000,62141.01000000
1635759960000,62079.97000000
1635760020000,62128.10000000
1635760080000,62102.90000000
1635760140000,62068.02000000
1635760200000,61924.43000000
1635760260000,62026.69000000
1635760320000,62012.40000000
1635760380000,62002.35000000
1635760440000,62012.00000000
1635760500000,62003.42000000
1635760560000,61960.03000000
1635760620000,61967.36000000
1635760680000,61930.31000000
1635760740000,61950.45000000
1635760800000,62028.71000000
1635760860000,62048.83000000
1635760920000,62026.57000000
1635760980000,62003.79000000
1635761040000,62005.70000000
1635761100000,62027.43000000
1635761160000,62049.98000000
1635761220000,62015.82000000
1635761280000,62031.39000000
1635761340000,61984.47000000
1635761400000,62053.27000000
1635761460000,62037.01000000
1635761520000,62050.43000000
1635761580000,62028.36000000
1635761640000,61977.83000000
1635761700000,61950.00000000
1635761760000,61938.29000000
1635761820000,61921.72000000
1635761880000,61926.69000000
1635761940000,61893.86000000
1635762000000,61954.70000000
1635762060000,62023.97000000
1635762120000,62031.98000000
1635762180000,62028.99000000
1635762240000,61997.58000000
1635762300000,62051.12000000
1635762360000,61964.35000000
1635762420000,61945.97000000
1635762480000,62014.03000000
1635762540000,62041.86000000
1635762600000,62089.99000000
1635762660000,62080.02000000
1635762720000,62094.41000000
1635762780000,62070.23000000
1635762840000,62079.52000000
1635762900000,62077.52000000
1635762960000,62042.70000000
1635763020000,62081.78000000
1635763080000,62097.99000000
1635763140000,62097.64000000
1635763200000,62094.65000000
1635763260000,62050.01000000
1635763320000,62016.83000000
1635763380000,62016.96000000
1635763440000,62002.00000000
1635763500000,62085.82000000
1635763560000,62009.20000000
1635763620000,62061.38000000
1635763680000,62102.82000000
1635763740000,62085.04000000
1635763800000,62149.97000000
1635763860000,62048.00000000
1635763920000,62149.98000000
1635763980000,62183.27000000
1635764040000,62156.74000000
1635764100000,62154.50000000
1635764160000,62119.61000000
1635764220000,62174.28000000
1635764280000,62215.76000000
1635764340000,62249.92000000
1635764400000,62221.47000000
1635764460000,62243.00000000
1635764520000,62295.33000000
1635764580000,62400.00000000
1635764640000,62333.55000000
1635764700000,62310.61000000
1635764760000,62297.31000000
1635764820000,62414.00000000
1635764880000,62325.11000000
1635764940000,62306.97000000
1635765000000,62240.00000000
1635765060000,62257.78000000
1635765120000,62178.74000000
1635765180000,62212.42000000
1635765240000,62165.48000000
1635765300000,62176.17000000
1635765360000,62172.90000000
1635765420000,62117.77000000
1635765480000,62088.06000000
1635765540000,62078.68000000
1635765600000,62092.43000000
1635765660000,62095.72000000
1635765720000,62077.69000000
1635765780000,62105.00000000
1635765840000,62064.39000000
1635765900000,62107.30000000
1635765960000,62118.18000000
1635766020000,62106.99000000
1635766080000,62112.83000000
1635766140000,62103.35000000
1635766200000,62129.99000000
1635766260000,62120.55000000
1635766320000,62122.29000000
1635766380000,62090.00000000
1635766440000,62081.47000000
1635766500000,62077.15000000
1635766560000,62053.70000000
1635766620000,62054.97000000
1635766680000,62064.00000000
1635766740000,62044.79000000
1635766800000,61996.32000000
1635766860000,61955.90000000
1635766920000,61922.46000000
1635766980000,61866.29000000
1635767040000,61905.18000000
1635767100000,61954.82000000
1635767160000,61948.13000000
1635767220000,62031.12000000
1635767280000,61973.60000000
1635767340000,61885.72000000
1635767400000,61903.54000000
1635767460000,61877.99000000
1635767520000,61947.98000000
1635767580000,61905.23000000
1635767640000,61923.76000000
1635767700000,61908.63000000
1635767760000,61851.90000000
1635767820000,61794.00000000
1635767880000,61821.93000000
1635767940000,61807.99000000
1635768000000,61814.96000000
1635768060000,61868.92000000
1635768120000,61957.68000000
1635768180000,62015.02000000
1635768240000,61980.80000000
1635768300000,62009.99000000
1635768360000,61999.11000000
1635768420000,61965.14000000
1635768480000,61936.92000000
1635768540000,61974.89000000
1635768600000,62046.22000000
1635768660000,62180.00000000
1635768720000,62090.09000000
1635768780000,62050.81000000
1635768840000,62073.99000000
1635768900000,62004.17000000
1635768960000,62006.24000000
1635769020000,61924.28000000
1635769080000,61959.70000000
1635769140000,61920.55000000
1635769200000,61953.87000000
1635769260000,61904.84000000
1635769320000,61897.17000000
1635769380000,61855.38000000
1635769440000,61774.23000000
1635769500000,61849.59000000
1635769560000,61863.56000000
1635769620000,61798.21000000
1635769680000,61780.00000000
1635769740000,61831.39000000
1635769800000,61854.64000000
1635769860000,61832.46000000
1635769920000,61814.78000000
1635769980000,61767.48000000
1635770040000,61840.00000000
1635770100000,61820.60000000
1635770160000,61838.64000000
1635770220000,61825.00000000
1635770280000,61841.07000000
1635770340000,61850.32000000
1635770400000,61850.00000000
1635770460000,61816.92000000
1635770520000,61845.95000000
1635770580000,61844.79000000
1635770640000,61811.39000000
1635770700000,61859.06000000
1635770760000,61777.24000000
1635770820000,61793.65000000
1635770880000,61755.18000000
1635770940000,61819.76000000
1635771000000,61826.27000000
1635771060000,61869.01000000
1635771120000,61845.87000000
1635771180000,61900.00000000
1635771240000,61958.25000000
1635771300000,61882.16000000
1635771360000,61849.38000000
1635771420000,61813.41000000
1635771480000,61839.21000000
1635771540000,61842.67000000
1635771600000,61892.75000000
1635771660000,61847.14000000
1635771720000,61846.00000000
1635771780000,61800.71000000
1635771840000,61762.54000000
1635771900000,61776.87000000
1635771960000,61789.57000000
1635772020000,61769.01000000
1635772080000,61775.09000000
1635772140000,61757.22000000
1635772200000,61750.54000000
1635772260000,61764.87000000
1635772320000,61784.02000000
1635772380000,61753.99000000
1635772440000,61811.50000000
1635772500000,61756.16000000
1635772560000,61793.91000000
1635772620000,61807.99000000
1635772680000,61794.01000000
1635772740000,61789.22000000
1635772800000,61812.01000000
1635772860000,61776.45000000
1635772920000,61707.29000000
1635772980000,61709.81000000
1635773040000,61797.29000000
1635773100000,61765.97000000
1635773160000,61808.52000000
1635773220000,61807.91000000
1635773280000,61841.19000000
1635773340000,61875.00000000
1635773400000,61854.91000000
1635773460000,61860.04000000
1635773520000,61890.99000000
1635773580000,61924.50000000
1635773640000,61973.01000000
1635773700000,61938.54000000
1635773760000,61894.44000000
1635773820000,61794.26000000
1635773880000,61969.31000000
1635773940000,61962.02000000
1635774000000,61893.22000000
1635774060000,61917.57000000
1635774120000,61937.31000000
1635774180000,61861.91000000
1635774240000,61914.35000000
1635774300000,61890.81000000
1635774360000,61955.81000000
1635774420000,61910.39000000
1635774480000,61877.59000000
1635774540000,61790.12000000
1635774600000,61837.59000000
1635774660000,61911.52000000
1635774720000,61945.44000000
1635774780000,61928.96000000
1635774840000,61927.78000000
1635774900000,62031.12000000
1635774960000,61957.74000000
1635775020000,61920.22000000
1635775080000,61910.17000000
1635775140000,61945.09000000
1635775200000,61880.42000000
1635775260000,61876.01000000
1635775320000,61833.75000000
1635775380000,61829.93000000
1635775440000,61789.21000000
1635775500000,61772.83000000
1635775560000,61767.49000000
1635775620000,61767.27000000
1635775680000,61759.19000000
1635775740000,61804.00000000
1635775800000,61798.50000000
1635775860000,61757.22000000
1635775920000,61751.98000000
1635775980000,61761.14000000
1635776040000,61754.06000000
1635776100000,61799.00000000
1635776160000,61803.45000000
1635776220000,61805.01000000
1635776280000,61820.55000000
1635776340000,61825.90000000
1635776400000,61804.76000000
1635776460000,61870.66000000
1635776520000,61827.72000000
1635776580000,61784.44000000
1635776640000,61782.99000000
1635776700000,61749.22000000
1635776760000,61729.22000000
1635776820000,61739.01000000
1635776880000,61747.91000000
1635776940000,61723.86000000
1635777000000,61768.68000000
1635777060000,61731.39000000
1635777120000,61679.34000000
1635777180000,61718.74000000
1635777240000,61733.06000000
1635777300000,61693.98000000
1635777360000,61688.33000000
1635777420000,61675.36000000
1635777480000,61663.64000000
1635777540000,61666.83000000
1635777600000,61666.83000000
1635777660000,61684.02000000
1635777720000,61661.96000000
1635777780000,61693.45000000
1635777840000,61678.64000000
1635777900000,61709.01000000
1635777960000,61692.29000000
1635778020000,61608.89000000
1635778080000,61628.94000000
1635778140000,61679.44000000
1635778200000,61590.00000000
1635778260000,61606.88000000
1635778320000,61593.21000000
1635778380000,61530.01000000
1635778440000,61514.49000000
1635778500000,61422.65000000
1635778560000,61443.93000000
1635778620000,61320.06000000
1635778680000,61384.07000000
1635778740000,61454.25000000
1635778800000,61466.48000000
1635778860000,61546.92000000
1635778920000,61523.39000000
1635778980000,61448.46000000
1635779040000,61407.28000000
1635779100000,61499.99000000
1635779160000,61465.13000000
1635779220000,61489.03000000
1635779280000,61469.89000000
1635779340000,61459.00000000
1635779400000,61499.99000000
1635779460000,61458.13000000
1635779520000,61405.11000000
1635779580000,61468.05000000
1635779640000,61468.05000000
1635779700000,61479.21000000
1635779760000,61498.00000000
1635779820000,61507.31000000
1635779880000,61517.34000000
1635779940000,61533.46000000
1635780000000,61531.31000000
1635780060000,61513.28000000
1635780120000,61540.78000000
1635780180000,61555.00000000
1635780240000,61509.01000000
1635780300000,61505.32000000
1635780360000,61490.89000000
1635780420000,61421.37000000
1635780480000,61479.62000000
1635780540000,61449.93000000
1635780600000,61506.00000000
1635780660000,61565.58000000
1635780720000,61541.80000000
1635780780000,61531.19000000
1635780840000,61503.81000000
1635780900000,61558.93000000
1635780960000,61565.88000000
1635781020000,61506.47000000
1635781080000,61530.01000000
1635781140000,61523.88000000
1635781200000,61519.90000000
1635781260000,61515.02000000
1635781320000,61504.01000000
1635781380000,61483.64000000
1635781440000,61457.93000000
1635781500000,61497.98000000
1635781560000,61453.43000000
1635781620000,61467.55000000
1635781680000,61427.99000000
1635781740000,61453.43000000
1635781800000,61472.38000000
1635781860000,61482.02000000
1635781920000,61458.54000000
1635781980000,61445.58000000
1635782040000,61431.13000000
1635782100000,61485.68000000
1635782160000,61564.74000000
1635782220000,61583.08000000
1635782280000,61530.29000000
1635782340000,61550.89000000
1635782400000,61504.96000000
1635782460000,61489.47000000
1635782520000,61535.26000000
1635782580000,61516.11000000
1635782640000,61460.59000000
1635782700000,61458.34000000
1635782760000,61473.84000000
1635782820000,61442.97000000
1635782880000,61443.48000000
1635782940000,61455.69000000
1635783000000,61400.33000000
1635783060000,61389.12000000
1635783120000,61389.00000000
1635783180000,61382.40000000
1635783240000,61418.24000000
1635783300000,61470.09000000
1635783360000,61443.46000000
1635783420000,61455.03000000
1635783480000,61478.12000000
1635783540000,61438.87000000
1635783600000,61489.01000000
1635783660000,61477.98000000
1635783720000,61478.02000000
1635783780000,61430.99000000
1635783840000,61409.34000000
1635783900000,61366.16000000
1635783960000,61377.32000000
1635784020000,61339.86000000
1635784080000,61366.22000000
1635784140000,61335.77000000
1635784200000,61408.59000000
1635784260000,61307.84000000
1635784320000,61305.01000000
1635784380000,61205.00000000
1635784440000,61177.04000000
1635784500000,61157.03000000
1635784560000,61058.28000000
1635784620000,61121.54000000
1635784680000,61063.58000000
1635784740000,61125.44000000
1635784800000,61099.99000000
1635784860000,61147.86000000
1635784920000,61172.84000000
1635784980000,61150.75000000
1635785040000,61128.10000000
1635785100000,61083.41000000
1635785160000,61072.36000000
1635785220000,61054.71000000
1635785280000,61117.21000000
1635785340000,61073.97000000
1635785400000,61103.04000000
1635785460000,61080.01000000
1635785520000,61062.45000000
1635785580000,61110.15000000
1635785640000,61126.80000000
1635785700000,61152.86000000
1635785760000,61100.99000000
1635785820000,61087.14000000
1635785880000,61062.05000000
1635785940000,61034.83000000
1635786000000,61051.60000000
1635786060000,61031.15000000
1635786120000,61045.55000000
1635786180000,60945.25000000
1635786240000,60877.40000000
1635786300000,60865.47000000
1635786360000,60840.49000000
1635786420000,60805.22000000
1635786480000,60950.00000000
1635786540000,60893.89000000
1635786600000,60809.93000000
1635786660000,60782.74000000
1635786720000,60737.70000000
1635786780000,60764.71000000
1635786840000,60777.22000000
1635786900000,60912.01000000
1635786960000,60920.00000000
1635787020000,60943.18000000
1635787080000,60942.06000000
1635787140000,60966.46000000
1635787200000,61000.00000000
1635787260000,60953.17000000
1635787320000,60932.67000000
1635787380000,60908.50000000
1635787440000,60932.85000000
1635787500000,60952.48000000
1635787560000,60896.13000000
1635787620000,60895.18000000
1635787680000,60826.43000000
1635787740000,60832.51000000
1635787800000,60832.32000000
1635787860000,60834.79000000
1635787920000,60851.88000000
1635787980000,60899.76000000
1635788040000,60806.94000000
1635788100000,60884.36000000
1635788160000,60891.94000000
1635788220000,60898.29000000
1635788280000,60897.54000000
1635788340000,60853.94000000
1635788400000,60863.93000000
1635788460000,60839.96000000
1635788520000,60816.97000000
1635788580000,60823.00000000
1635788640000,60822.01000000
1635788700000,60805.86000000
1635788760000,60888.49000000
1635788820000,60858.33000000
1635788880000,60921.97000000
1635788940000,60890.82000000
1635789000000,60882.93000000
1635789060000,60823.56000000
1635789120000,60826.39000000
1635789180000,60757.89000000
1635789240000,60759.81000000
1635789300000,60768.31000000
